"county_geoid","place_geoid","tract_geoid","county","place","tract","county_pop","place_pop","tract_pop","overlap_percent"
6073,611691,6073013606,"San Diego","Casa de Oro-Mount Helix CDP","Census Tract 136.06, San Diego County, California",3316073,19804,6480,0.0872354769277953
6081,668252,6081607500,"San Mateo","San Mateo","Census Tract 6075, San Mateo County, California",767423,104333,6150,1
6085,655282,6085511400,"Santa Clara","Palo Alto","Census Tract 5114, Santa Clara County, California",1927470,66573,3505,1
6067,660942,6067007209,"Sacramento","Rio Linda CDP","Census Tract 72.09, Sacramento County, California",1524553,16359,3618,1
6083,654120,6083002013,"Santa Barbara","Orcutt CDP","Census Tract 20.13, Santa Barbara County, California",444829,31118,2716,0.878609241023618
6083,669196,6083002013,"Santa Barbara","Santa Maria","Census Tract 20.13, Santa Barbara County, California",444829,106224,2716,0.121390758976382
6059,669000,6059075401,"Orange","Santa Ana","Census Tract 754.01, Orange County, California",3168044,332794,4258,1
6073,641124,6073014400,"San Diego","Lemon Grove","Census Tract 144, San Diego County, California",3316073,26802,4412,0.964974738264227
6073,673696,6073014400,"San Diego","Spring Valley CDP (San Diego County)","Census Tract 144, San Diego County, California",3316073,31650,4412,0.035025261735773
6065,616350,6065041807,"Riverside","Corona","Census Tract 418.07, Riverside County, California",2411439,166972,2329,1
6037,644000,6037234200,"Los Angeles","Los Angeles","Census Tract 2342, Los Angeles County, California",10081570,3966936,2424,1
6013,619339,6013304004,"Contra Costa","Discovery Bay CDP","Census Tract 3040.04, Contra Costa County, California",1142251,16159,4114,1
6037,644000,6037239701,"Los Angeles","Los Angeles","Census Tract 2397.01, Los Angeles County, California",10081570,3966936,5134,1
6073,666000,6073017035,"San Diego","San Diego","Census Tract 170.35, San Diego County, California",3316073,1409573,3505,1
6013,657456,6013311000,"Contra Costa","Pittsburg","Census Tract 3110, Contra Costa County, California",1142251,71422,5329,1
6023,625296,6023010902,"Humboldt","Fortuna","Census Tract 109.02, Humboldt County, California",135940,12210,4179,0.100265548127279
6023,636126,6023010902,"Humboldt","Hydesville CDP","Census Tract 109.02, Humboldt County, California",135940,1063,4179,0.899734451872721
6067,613588,6067008137,"Sacramento","Citrus Heights","Census Tract 81.37, Sacramento County, California",1524553,87373,2420,1
6065,633182,6065043311,"Riverside","Hemet","Census Tract 433.11, Riverside County, California",2411439,84542,2548,0.494237029828282
6065,620697,6065043311,"Riverside","East Hemet CDP","Census Tract 433.11, Riverside County, California",2411439,20211,2548,0.505762970171718
6059,659587,6059032050,"Orange","Rancho Santa Margarita","Census Tract 320.50, Orange County, California",3168044,48503,5143,1
6019,624134,6019008401,"Fresno","Firebaugh","Census Tract 84.01, Fresno County, California",984521,8300,8857,1
6077,675000,6077003210,"San Joaquin","Stockton","Census Tract 32.10, San Joaquin County, California",742603,309228,2816,1
6067,664000,6067007019,"Sacramento","Sacramento","Census Tract 70.19, Sacramento County, California",1524553,500930,1461,1
6067,664000,6067007103,"Sacramento","Sacramento","Census Tract 71.03, Sacramento County, California",1524553,500930,3869,1
6001,650916,6001444301,"Alameda","Newark","Census Tract 4443.01, Alameda County, California",1656754,47171,3973,1
6023,602476,6023001101,"Humboldt","Arcata","Census Tract 11.01, Humboldt County, California",135940,18178,6841,1
6037,644000,6037213320,"Los Angeles","Los Angeles","Census Tract 2133.20, Los Angeles County, California",10081570,3966936,2469,1
6053,664224,6053000900,"Monterey","Salinas","Census Tract 9, Monterey County, California",433410,156143,5657,1
6019,627000,6019004302,"Fresno","Fresno","Census Tract 43.02, Fresno County, California",984521,525010,5243,1
6067,611390,6067007702,"Sacramento","Carmichael CDP","Census Tract 77.02, Sacramento County, California",1524553,64454,4461,1
6037,644000,6037222500,"Los Angeles","Los Angeles","Census Tract 2225, Los Angeles County, California",10081570,3966936,5120,1
6073,666000,6073007400,"San Diego","San Diego","Census Tract 74, San Diego County, California",3316073,1409573,7540,1
6065,662000,6065041201,"Riverside","Riverside","Census Tract 412.01, Riverside County, California",2411439,326414,4370,1
6065,662000,6065041203,"Riverside","Riverside","Census Tract 412.03, Riverside County, California",2411439,326414,3499,1
6073,666000,6073003003,"San Diego","San Diego","Census Tract 30.03, San Diego County, California",3316073,1409573,5719,0.860342939750715
6073,641124,6073003003,"San Diego","Lemon Grove","Census Tract 30.03, San Diego County, California",3316073,26802,5719,0.139657060249285
6037,644000,6037111204,"Los Angeles","Los Angeles","Census Tract 1112.04, Los Angeles County, California",10081570,3966936,6114,1
6037,636490,6037408302,"Los Angeles","Industry","Census Tract 4083.02, Los Angeles County, California",10081570,373,3836,0.332323013038393
6037,603344,6037408302,"Los Angeles","Avocado Heights CDP","Census Tract 4083.02, Los Angeles County, California",10081570,15426,3836,0.667676986961607
6065,637692,6065040302,"Riverside","Jurupa Valley","Census Tract 403.02, Riverside County, California",2411439,105653,7414,1
6037,648914,6037482101,"Los Angeles","Monterey Park","Census Tract 4821.01, Los Angeles County, California",10081570,60439,4750,1
6037,644000,6037267800,"Los Angeles","Los Angeles","Census Tract 2678, Los Angeles County, California",10081570,3966936,2666,1
6001,600562,6001428700,"Alameda","Alameda","Census Tract 4287, Alameda County, California",1656754,78522,4472,1
6057,680588,6057001204,"Nevada","Truckee","Census Tract 12.04, Nevada County, California",99244,16474,2273,1
6019,627000,6019003808,"Fresno","Fresno","Census Tract 38.08, Fresno County, California",984521,525010,5042,1
6037,608954,6037310202,"Los Angeles","Burbank","Census Tract 3102.02, Los Angeles County, California",10081570,103703,5104,1
6107,658240,6107003602,"Tulare","Porterville","Census Tract 36.02, Tulare County, California",461898,59697,7130,1
6061,614498,6061022002,"Placer","Colfax","Census Tract 220.02, Placer County, California",385512,2057,7188,1
6061,603204,6061021501,"Placer","Auburn","Census Tract 215.01, Placer County, California",385512,14011,5885,0.0512217370946384
6061,651637,6061021501,"Placer","North Auburn CDP","Census Tract 215.01, Placer County, California",385512,14269,5885,0.948778262905362
6061,662938,6061022800,"Placer","Roseville","Census Tract 228, Placer County, California",385512,135637,4685,1
6065,646842,6065042709,"Riverside","Menifee","Census Tract 427.09, Riverside County, California",2411439,90349,4674,0.944002814192399
6065,656700,6065042709,"Riverside","Perris","Census Tract 427.09, Riverside County, California",2411439,77290,4674,0.0559971858076011
6073,666000,6073010110,"San Diego","San Diego","Census Tract 101.10, San Diego County, California",3316073,1409573,7871,1
6041,668364,6041110100,"Marin","San Rafael","Census Tract 1101, Marin County, California",259943,58775,5903,1
6071,687056,6071010420,"San Bernardino","Yucca Valley","Census Tract 104.20, San Bernardino County, California",2149031,21622,3961,0.0793207755267691
6071,637554,6071010420,"San Bernardino","Joshua Tree CDP","Census Tract 104.20, San Bernardino County, California",2149031,7581,3961,0.920679224473231
6083,630378,6083002914,"Santa Barbara","Goleta","Census Tract 29.14, Santa Barbara County, California",444829,30975,3237,1
6059,616532,6059063902,"Orange","Costa Mesa","Census Tract 639.02, Orange County, California",3168044,113159,6745,1
6113,649045,6113011206,"Yolo","Monument Hills CDP","Census Tract 112.06, Yolo County, California",217352,1466,9269,0.368372084899168
6113,686328,6113011206,"Yolo","Woodland","Census Tract 112.06, Yolo County, California",217352,59710,9269,0.631627915100832
6037,643000,6037570502,"Los Angeles","Long Beach","Census Tract 5705.02, Los Angeles County, California",10081570,466776,6588,1
6065,662000,6065041202,"Riverside","Riverside","Census Tract 412.02, Riverside County, California",2411439,326414,4683,1
6065,603820,6065044104,"Riverside","Banning","Census Tract 441.04, Riverside County, California",2411439,31072,2983,1
6037,612552,6037554512,"Los Angeles","Cerritos","Census Tract 5545.12, Los Angeles County, California",10081570,50143,6455,1
6067,662910,6067009109,"Sacramento","Rosemont CDP","Census Tract 91.09, Sacramento County, California",1524553,23602,5006,1
6037,636546,6037600502,"Los Angeles","Inglewood","Census Tract 6005.02, Los Angeles County, California",10081570,109613,2097,1
6037,644000,6037109604,"Los Angeles","Los Angeles","Census Tract 1096.04, Los Angeles County, California",10081570,3966936,3195,1
6037,644000,6037119201,"Los Angeles","Los Angeles","Census Tract 1192.01, Los Angeles County, California",10081570,3966936,4547,1
6037,644000,6037211122,"Los Angeles","Los Angeles","Census Tract 2111.22, Los Angeles County, California",10081570,3966936,3163,1
6037,667042,6037481401,"Los Angeles","San Gabriel","Census Tract 4814.01, Los Angeles County, California",10081570,40143,6267,1
6037,628168,6037603301,"Los Angeles","Gardena","Census Tract 6033.01, Los Angeles County, California",10081570,59709,3617,1
6019,646828,6019008301,"Fresno","Mendota","Census Tract 83.01, Fresno County, California",984521,11531,6009,1
6037,644000,6037240900,"Los Angeles","Los Angeles","Census Tract 2409, Los Angeles County, California",10081570,3966936,6736,1
6037,604996,6037534101,"Los Angeles","Bell Gardens","Census Tract 5341.01, Los Angeles County, California",10081570,42421,2358,1
6107,658240,6107004102,"Tulare","Porterville","Census Tract 41.02, Tulare County, California",461898,59697,1999,1
6079,653294,6079011902,"San Luis Obispo","Oceano CDP","Census Tract 119.02, San Luis Obispo County, California",282165,7487,8589,0.0120585152486051
6079,602868,6079011902,"San Luis Obispo","Arroyo Grande","Census Tract 119.02, San Luis Obispo County, California",282165,18033,8589,0.987941484751395
6013,621796,6013389100,"Contra Costa","El Cerrito","Census Tract 3891, Contra Costa County, California",1142251,25398,2271,1
6071,653896,6071001702,"San Bernardino","Ontario","Census Tract 17.02, San Bernardino County, California",2149031,176760,5300,1
6037,644000,6037201401,"Los Angeles","Los Angeles","Census Tract 2014.01, Los Angeles County, California",10081570,3966936,4693,1
6037,644000,6037101122,"Los Angeles","Los Angeles","Census Tract 1011.22, Los Angeles County, California",10081570,3966936,3405,1
6077,640704,6077005202,"San Joaquin","Lathrop","Census Tract 52.02, San Joaquin County, California",742603,22341,8606,0.727009155298814
6077,680238,6077005202,"San Joaquin","Tracy","Census Tract 52.02, San Joaquin County, California",742603,90675,8606,0.272990844701186
6095,619402,6095253402,"Solano","Dixon","Census Tract 2534.02, Solano County, California",441829,20084,8343,1
6037,644000,6037106112,"Los Angeles","Los Angeles","Census Tract 1061.12, Los Angeles County, California",10081570,3966936,5611,1
6053,664224,6053000300,"Monterey","Salinas","Census Tract 3, Monterey County, California",433410,156143,4794,1
6001,641992,6001451505,"Alameda","Livermore","Census Tract 4515.05, Alameda County, California",1656754,89699,3418,1
6001,653000,6001403501,"Alameda","Oakland","Census Tract 4035.01, Alameda County, California",1656754,425097,4492,1
6077,642104,6077004701,"San Joaquin","Lockeford CDP","Census Tract 47.01, San Joaquin County, California",742603,3521,2902,1
6085,668000,6085503331,"Santa Clara","San Jose","Census Tract 5033.31, Santa Clara County, California",1927470,1027690,3405,1
6079,671134,6079010300,"San Luis Obispo","Shandon CDP","Census Tract 103, San Luis Obispo County, California",282165,1085,9434,0.460863614692074
6079,622300,6079010300,"San Luis Obispo","El Paso de Robles (Paso Robles)","Census Tract 103, San Luis Obispo County, California",282165,31822,9434,0.191308180687404
6079,685222,6079010300,"San Luis Obispo","Whitley Gardens CDP","Census Tract 103, San Luis Obispo County, California",282165,224,9434,0.212259775831766
6079,668266,6079010300,"San Luis Obispo","San Miguel CDP (San Luis Obispo County)","Census Tract 103, San Luis Obispo County, California",282165,2906,9434,0.0187307724435346
6079,678162,6079010300,"San Luis Obispo","Templeton CDP","Census Tract 103, San Luis Obispo County, California",282165,7838,9434,0.116837656345221
6085,668000,6085503325,"Santa Clara","San Jose","Census Tract 5033.25, Santa Clara County, California",1927470,1027690,4722,1
6019,660242,6019006802,"Fresno","Reedley","Census Tract 68.02, Fresno County, California",984521,25591,3339,0.0736874863444849
6019,655856,6019006802,"Fresno","Parlier","Census Tract 68.02, Fresno County, California",984521,15312,3339,0.926312513655515
6065,630410,6065042800,"Riverside","Good Hope CDP","Census Tract 428, Riverside County, California",2411439,9195,9515,0.0480706154871426
6065,656700,6065042800,"Riverside","Perris","Census Tract 428, Riverside County, California",2411439,77290,9515,0.951929384512857
6101,686972,6101050604,"Sutter","Yuba City","Census Tract 506.04, Sutter County, California",96109,66516,4354,1
6019,678652,6019008302,"Fresno","Three Rocks CDP","Census Tract 83.02, Fresno County, California",984521,249,7406,0.324393589215736
6019,646828,6019008302,"Fresno","Mendota","Census Tract 83.02, Fresno County, California",984521,11531,7406,0.675606410784264
6029,672338,6029004000,"Kern","Smith Corner CDP","Census Tract 40, Kern County, California",887641,486,9516,0.0290284079057368
6029,671106,6029004000,"Kern","Shafter","Census Tract 40, Kern County, California",887641,19447,9516,0.970971592094263
6067,664000,6067004012,"Sacramento","Sacramento","Census Tract 40.12, Sacramento County, California",1524553,500930,3655,0.992186537925593
6067,625590,6067004012,"Sacramento","Freeport CDP","Census Tract 40.12, Sacramento County, California",1524553,70,3655,0.00781346207440703
6037,662896,6037481300,"Los Angeles","Rosemead","Census Tract 4813, Los Angeles County, California",10081570,54282,3299,1
6001,641992,6001451501,"Alameda","Livermore","Census Tract 4515.01, Alameda County, California",1656754,89699,4693,1
6065,633182,6065043702,"Riverside","Hemet","Census Tract 437.02, Riverside County, California",2411439,84542,4760,0.343927115341104
