bg2020gj,bg2020ge,tr2010gj,tr2010ge,wt_pop,wt_adult,wt_hh,wt_hu,parea
G06005502013002,060552013002,G0600550201300,06055201300,1,1,1,1,1
G06005502013003,060552013003,G0600550201200,06055201200,0.003973357195,0.003992593957,0.002181167439,0.001815104583,0.193876909237
G06005502013003,060552013003,G0600550201300,06055201300,0.996026642805,0.996007406043,0.997818832561,0.998184895417,0.806123090763
G06005502014011,060552014011,G0600550201401,06055201401,1,1,1,1,1
G06005502014012,060552014012,G0600550201401,06055201401,1,1,1,1,1
G06005502014013,060552014013,G0600550201401,06055201401,1,1,1,1,1
G06005502014021,060552014021,G0600550201402,06055201402,1,1,1,1,1
G06005502014022,060552014022,G0600550201402,06055201402,1,1,1,1,1
G06005502014023,060552014023,G0600550201402,06055201402,0.99995505541,0.999955905303,0.999956342162,0.999956091002,0.994889902756
G06005502014023,060552014023,G0600550201403,06055201403,4.494459e-5,4.4094697e-5,4.3657838e-5,4.3908998e-5,0.005110097244
G06005502014031,060552014031,G0600550201403,06055201403,0.991391678623,0.993640699523,0.996610169492,0.997245179063,0.999961360786
G06005502014031,060552014031,G0600550201800,06055201800,0.008608321377,0.006359300477,0.003389830508,0.002754820937,3.8639214e-5
G06005502015001,060552015001,G0600550201500,06055201500,0.940615609899,0.938555738644,0.935821235048,0.935997093939,0.99632366333
G06005502015001,060552015001,G0600550201602,06055201602,0.059384390101,0.061444261356,0.064178764952,0.064002906061,0.00367633667
G06005502015002,060552015002,G0600550201500,06055201500,1,1,1,1,1
G06005502016011,060552016011,G0600550201601,06055201601,1,1,1,1,1
G06005502016012,060552016012,G0600550201601,06055201601,0.999248153326,0.99926804345,0.999198030215,0.999195870716,0.98865879552
G06005502016012,060552016012,G0600550201500,06055201500,7.51846674e-4,7.3195655e-4,8.01969785e-4,8.04129284e-4,0.01134120448
G06005502016021,060552016021,G0600550201602,06055201602,1,1,1,1,1
G06005502016022,060552016022,G0600550201602,06055201602,0.998631723907,0.998344880485,0.996713518666,0.997337695354,0.95949544992
G06005502016022,060552016022,G0600550201500,06055201500,0.001368276093,0.001655119515,0.003286481334,0.002662304646,0.04050455008
G06005502016023,060552016023,G0600550201602,06055201602,1,1,1,1,1
G06005502016024,060552016024,G0600550201602,06055201602,1,1,1,1,1
G06005502017001,060552017001,G0600550201700,06055201700,1,1,1,1,1
G06005502017002,060552017002,G0600550201700,06055201700,1,1,1,1,1
G06005502017003,060552017003,G0600550201700,06055201700,1,1,1,1,1
G06005502017004,060552017004,G0600550201700,06055201700,1,1,1,1,1
G06005502017005,060552017005,G0600550201700,06055201700,1,1,1,1,1
G06005502017006,060552017006,G0600550201700,06055201700,0.998707825714,0.998689191987,0.998643945227,0.9986188244,0.995190463007
G06005502017006,060552017006,G0600550201601,06055201601,0.001239823794,0.001257980091,0.001336367604,0.001366576807,0.003325187049
G06005502017006,060552017006,G0600550201602,06055201602,5.2350492e-5,5.2827922e-5,1.9687169e-5,1.4598793e-5,0.001484349945
G06005502018001,060552018001,G0600550201800,06055201800,1,1,1,1,1
G06005502018002,060552018002,G0600550201800,06055201800,1,1,1,1,1
G06005502019001,060552019001,G0600550201900,06055201900,1,1,1,1,1
G06005502019002,060552019002,G0600550201900,06055201900,0.979134915993,0.984576660078,0.982676062422,0.988002967942,0.99846298918
G06005502019002,060552019002,G0600550202000,06055202000,0.020791003907,0.01534233802,0.017151471458,0.011878244154,0.001454748189
G06005502019002,060552019002,G0600970152600,06097152600,7.4080101e-5,8.1001902e-5,1.7246612e-4,1.18787904e-4,8.2262631e-5
G06005502020001,060552020001,G0600550202000,06055202000,0.999996990375,0.999996828233,0.999996341685,0.999996150318,0.999374222909
G06005502020001,060552020001,G0600550201900,06055201900,3.009625e-6,3.171767e-6,3.658315e-6,3.849682e-6,6.25777091e-4
G06005502020002,060552020002,G0600550202000,06055202000,1,1,1,1,1
G06005502020003,060552020003,G0600550201900,06055201900,2.13665637e-4,2.40227431e-4,4.8222858e-5,1.67645346e-4,0.001738550068
G06005502020003,060552020003,G0600550202000,06055202000,0.999786334363,0.999759772569,0.999951777142,0.999832354654,0.998261449932
G06005502020004,060552020004,G0600550201900,06055201900,1.7542205e-4,1.74898643e-4,1.67437593e-4,1.63747508e-4,0.001285653511
G06005502020004,060552020004,G0600550202000,06055202000,0.99982457795,0.999825101357,0.999832562407,0.999836252492,0.998714346489
G06005700001021,060570001021,G0600570000102,06057000102,1,1,1,1,1
G06005700001022,060570001022,G0600570000102,06057000102,1,1,1,1,1
G06005700001023,060570001023,G0600570000102,06057000102,1,1,1,1,1
G06005700001024,060570001024,G0600570000102,06057000102,1,1,1,1,1
G06005700001041,060570001041,G0600570000104,06057000104,1,1,1,1,1
G06005700001042,060570001042,G0600570000104,06057000104,1,1,1,1,1
G06005700001043,060570001043,G0600570000104,06057000104,1,1,1,1,1
G06005700001051,060570001051,G0600570000105,06057000105,1,1,1,1,1
G06005700001052,060570001052,G0600570000105,06057000105,1,1,1,1,1
G06005700001053,060570001053,G0600570000105,06057000105,1,1,1,1,1
G06005700001061,060570001061,G0600570000103,06057000103,1,1,1,1,1
G06005700001062,060570001062,G0600570000103,06057000103,1,1,1,1,1
G06005700001071,060570001071,G0600570000103,06057000103,1,1,1,1,1
G06005700001072,060570001072,G0600570000103,06057000103,1,1,1,1,1
G06005700001073,060570001073,G0600570000103,06057000103,1,1,1,1,1
G06005700001074,060570001074,G0600570000103,06057000103,1,1,1,1,1
G06005700001075,060570001075,G0600570000103,06057000103,1,1,1,1,1
G06005700002001,060570002001,G0600570000200,06057000200,1,1,1,1,1
G06005700002002,060570002002,G0600570000200,06057000200,1,1,1,1,1
G06005700003001,060570003001,G0600570000300,06057000300,1,1,1,1,1
G06005700003002,060570003002,G0600570000300,06057000300,1,1,1,1,1
G06005700004011,060570004011,G0600570000401,06057000401,1,1,1,1,1
G06005700004012,060570004012,G0600570000401,06057000401,1,1,1,1,1
G06005700004013,060570004013,G0600570000401,06057000401,1,1,1,1,1
G06005700004014,060570004014,G0600570000401,06057000401,1,1,1,1,1
G06005700004031,060570004031,G0600570000402,06057000402,1,1,1,1,1
G06005700004041,060570004041,G0600570000402,06057000402,1,1,1,1,1
G06005700004042,060570004042,G0600570000402,06057000402,1,1,1,1,1
G06005700004043,060570004043,G0600570000402,06057000402,1,1,1,1,1
G06005700005021,060570005021,G0600570000502,06057000502,1,1,1,1,1
G06005700005022,060570005022,G0600570000502,06057000502,1,1,1,1,1
G06005700005023,060570005023,G0600570000502,06057000502,1,1,1,1,0.999469450893
G06005700005023,060570005023,G0600570000300,06057000300,0,0,0,0,5.30549107e-4
G06005700005024,060570005024,G0600570000502,06057000502,1,1,1,1,1
G06005700005031,060570005031,G0600570000501,06057000501,1,1,1,1,1
G06005700005041,060570005041,G0600570000501,06057000501,1,1,1,1,1
G06005700005042,060570005042,G0600570000501,06057000501,1,1,1,1,1
G06005700005043,060570005043,G0600570000501,06057000501,1,1,1,1,1
G06005700005044,060570005044,G0600570000501,06057000501,1,1,1,1,1
G06005700005045,060570005045,G0600570000501,06057000501,1,1,1,1,1
G06005700006011,060570006011,G0600570000600,06057000600,1,1,1,1,1
G06005700006021,060570006021,G0600570000600,06057000600,1,1,1,1,1
G06005700006022,060570006022,G0600570000600,06057000600,1,1,1,1,1
G06005700006023,060570006023,G0600570000600,06057000600,1,1,1,1,1
G06005700006024,060570006024,G0600570000600,06057000600,1,1,1,1,1
G06005700007011,060570007011,G0600570000701,06057000701,1,1,1,1,1
G06005700007012,060570007012,G0600570000701,06057000701,1,1,1,1,1
G06005700007013,060570007013,G0600570000701,06057000701,1,1,1,1,1
G06005700007014,060570007014,G0600570000701,06057000701,1,1,1,1,1
G06005700007015,060570007015,G0600570000701,06057000701,1,1,1,1,1
G06005700007016,060570007016,G0600570000701,06057000701,1,1,1,1,1
G06005700007021,060570007021,G0600570000702,06057000702,1,1,1,1,1
G06005700007022,060570007022,G0600570000702,06057000702,1,1,1,1,1
G06005700008011,060570008011,G0600570000801,06057000801,1,1,1,1,1
G06005700008012,060570008012,G0600570000801,06057000801,1,1,1,1,1
G06005700008013,060570008013,G0600570000801,06057000801,1,1,1,1,1
G06005700008021,060570008021,G0600570000802,06057000802,1,1,1,1,1
G06005700008022,060570008022,G0600570000802,06057000802,1,1,1,1,1
G06005700008023,060570008023,G0600570000802,06057000802,1,1,1,1,1
G06005700008024,060570008024,G0600570000802,06057000802,1,1,1,1,1
G06005700008025,060570008025,G0600570000802,06057000802,1,1,1,1,1
G06005700009001,060570009001,G0600570000900,06057000900,1,1,1,1,1
G06005700009002,060570009002,G0600570000900,06057000900,1,1,1,1,1
G06005700009003,060570009003,G0600570000900,06057000900,1,1,1,1,1
G06005700009004,060570009004,G0600570000900,06057000900,1,1,1,1,1
G06005700012051,060570012051,G0600570001205,06057001205,1,1,1,1,1
G06005700012052,060570012052,G0600570001205,06057001205,1,1,1,1,1
G06005700012053,060570012053,G0600570001205,06057001205,1,1,1,1,1
G06005700012071,060570012071,G0600570001206,06057001206,1,1,1,1,1
G06005700012072,060570012072,G0600570001206,06057001206,1,1,1,1,1
G06005700012073,060570012073,G0600570001206,06057001206,1,1,1,1,1
G06005700012074,060570012074,G0600570001206,06057001206,1,1,1,1,1
G06005700012081,060570012081,G0600570001204,06057001204,1,1,1,1,1
G06005700012082,060570012082,G0600570001204,06057001204,1,1,1,1,1
G06005700012091,060570012091,G0600570001206,06057001206,1,1,1,1,1
G06005700012092,060570012092,G0600570001204,06057001204,1,1,1,1,1
G06005700012101,060570012101,G0600570001203,06057001203,1,1,1,1,1
G06005700012102,060570012102,G0600570001203,06057001203,1,1,1,1,1
G06005700012103,060570012103,G0600570001203,06057001203,1,1,1,1,1
G06005700012111,060570012111,G0600570001203,06057001203,1,1,1,1,1
G06005700012112,060570012112,G0600570001203,06057001203,1,1,1,1,1
G06005900011011,060590011011,G0600590001101,06059001101,1,1,1,1,1
G06005900011012,060590011012,G0600590001101,06059001101,1,1,1,1,1
G06005900011013,060590011013,G0600590001101,06059001101,1,1,1,1,1
G06005900011014,060590011014,G0600590001101,06059001101,1,1,1,1,1
G06005900011021,060590011021,G0600590001102,06059001102,1,1,1,1,1
G06005900011022,060590011022,G0600590001102,06059001102,1,1,1,1,1
G06005900011023,060590011023,G0600590001102,06059001102,0.998208852667,0.998224046341,0.998429117744,0.998462540771,0.996716938545
G06005900011023,060590011023,G0600590001301,06059001301,0.001791147333,0.001775953659,0.001570882256,0.001537459229,0.003283061455
G06005900011031,060590011031,G0600590001103,06059001103,1,1,1,1,1
G06005900011032,060590011032,G0600590001103,06059001103,1,1,1,1,1
G06005900011033,060590011033,G0600590001103,06059001103,1,1,1,1,1
G06005900012011,060590012011,G0600590001201,06059001201,1,1,1,1,1
G06005900012012,060590012012,G0600590001201,06059001201,1,1,1,1,1
G06005900012013,060590012013,G0600590001201,06059001201,1,1,1,1,1
G06005900012021,060590012021,G0600590001202,06059001202,1,1,1,1,1
G06005900012022,060590012022,G0600590001202,06059001202,1,1,1,1,1
G06005900012023,060590012023,G0600590001202,06059001202,1,1,1,1,1
G06005900013011,060590013011,G0600590001301,06059001301,1,1,1,1,1
G06005900013012,060590013012,G0600590001301,06059001301,1,1,1,1,1
G06005900013013,060590013013,G0600590001301,06059001301,1,1,1,1,1
G06005900013014,060590013014,G0600590001301,06059001301,1,1,1,1,1
G06005900013015,060590013015,G0600590001301,06059001301,1,1,1,1,1
G06005900013031,060590013031,G0600590001303,06059001303,1,1,1,1,1
G06005900013032,060590013032,G0600590001303,06059001303,1,1,1,1,1
G06005900013033,060590013033,G0600590001303,06059001303,1,1,1,1,1
G06005900013041,060590013041,G0600590001304,06059001304,1,1,1,1,1
G06005900013042,060590013042,G0600590001304,06059001304,1,1,1,1,1
G06005900014011,060590014011,G0600590001401,06059001401,1,1,1,1,1
G06005900014012,060590014012,G0600590001401,06059001401,1,1,1,1,1
G06005900014013,060590014013,G0600590001401,06059001401,1,1,1,1,1
G06005900014014,060590014014,G0600590001401,06059001401,1,1,1,1,1
G06005900014021,060590014021,G0600370408703,06037408703,1.08142103e-4,9.2772421e-5,1.30833177e-4,1.28555616e-4,3.15048184e-4
G06005900014021,060590014021,G0600590001402,06059001402,0.999891857897,0.999907227579,0.999869166823,0.999871444384,0.999684951816
G06005900014022,060590014022,G0600590001402,06059001402,1,1,1,1,1
G06005900014023,060590014023,G0600590001402,06059001402,1,1,1,1,1
G06005900014031,060590014031,G0600590001403,06059001403,0.999990897414,0.999991617013,0.999993377644,0.999992395706,0.999754880736
G06005900014031,060590014031,G0600370408703,06037408703,9.102586e-6,8.382987e-6,6.622356e-6,7.604294e-6,2.45119264e-4
G06005900014032,060590014032,G0600590001403,06059001403,1,1,1,1,1
G06005900014041,060590014041,G0600590001404,06059001404,1,1,1,1,1
G06005900014042,060590014042,G0600590001404,06059001404,1,1,1,1,1
G06005900014043,060590014043,G0600590001404,06059001404,1,1,1,1,1
G06005900015011,060590015011,G0600590001501,06059001501,1,1,1,1,1
G06005900015012,060590015012,G0600590001501,06059001501,1,1,1,1,1
G06005900015013,060590015013,G0600590001501,06059001501,1,1,1,1,1
G06005900015031,060590015031,G0600590001503,06059001503,1,1,1,1,1
G06005900015032,060590015032,G0600590001503,06059001503,1,1,1,1,1
G06005900015033,060590015033,G0600590001503,06059001503,1,1,1,1,1
G06005900015034,060590015034,G0600590001503,06059001503,0.99891836939,0.998884946858,0.998846968209,0.998880522044,0.998907792315
G06005900015034,060590015034,G0600590001601,06059001601,0.00108163061,0.001115053142,0.001153031791,0.001119477956,0.001092207685
G06005900015035,060590015035,G0600590001503,06059001503,1,1,1,1,1
G06005900015041,060590015041,G0600590001504,06059001504,1,1,1,1,1
G06005900015042,060590015042,G0600590001504,06059001504,1,1,1,1,1
G06005900015043,060590015043,G0600590001504,06059001504,1,1,1,1,1
G06005900015044,060590015044,G0600590001504,06059001504,1,1,1,1,1
G06005900015051,060590015051,G0600590001505,06059001505,1,1,1,1,1
G06005900015052,060590015052,G0600590001505,06059001505,1,1,1,1,1
G06005900015053,060590015053,G0600590001505,06059001505,1,1,1,1,1
G06005900015054,060590015054,G0600590001505,06059001505,1,1,1,1,1
G06005900015061,060590015061,G0600590001506,06059001506,1,1,1,1,1
G06005900015062,060590015062,G0600590001506,06059001506,1,1,1,1,1
G06005900015071,060590015071,G0600590001507,06059001507,1,1,1,1,1
G06005900015072,060590015072,G0600590001507,06059001507,1,1,1,1,1
G06005900015073,060590015073,G0600590001507,06059001507,1,1,1,1,1
G06005900016021,060590016021,G0600590001602,06059001602,1,1,1,1,1
G06005900016022,060590016022,G0600590001602,06059001602,1,1,1,1,1
G06005900016023,060590016023,G0600590001602,06059001602,1,1,1,1,1
G06005900016024,060590016024,G0600590001602,06059001602,1,1,1,1,1
G06005900016025,060590016025,G0600590001602,06059001602,1,1,1,1,1
G06005900016031,060590016031,G0600590001601,06059001601,1,1,1,1,1
G06005900016032,060590016032,G0600590001503,06059001503,0,0,0,0,0.002115489262
G06005900016032,060590016032,G0600590001601,06059001601,1,1,1,1,0.997884510738
G06005900016041,060590016041,G0600590001601,06059001601,1,1,1,1,1
G06005900016042,060590016042,G0600590001601,06059001601,1,1,1,1,1
G06005900016043,060590016043,G0600590001503,06059001503,0.017813521548,0.018480203487,0.018871572995,0.018814137964,0.016507227929
G06005900016043,060590016043,G0600590001601,06059001601,0.982186478452,0.981519796513,0.981128427005,0.981185862036,0.983492772071
G06005900016044,060590016044,G0600590001601,06059001601,1,1,1,1,1
G06005900017041,060590017041,G0600590001704,06059001704,1,1,1,1,1
G06005900017042,060590017042,G0600590001704,06059001704,1,1,1,1,1
G06005900017043,060590017043,G0600590001704,06059001704,1,1,1,1,1
G06005900017044,060590017044,G0600590001704,06059001704,1,1,1,1,1
G06005900017051,060590017051,G0600590001705,06059001705,1,1,1,1,1
G06005900017052,060590017052,G0600590001705,06059001705,1,1,1,1,1
G06005900017053,060590017053,G0600590001705,06059001705,1,1,1,1,1
G06005900017061,060590017061,G0600590001706,06059001706,1,1,1,1,1
G06005900017062,060590017062,G0600590001706,06059001706,1,1,1,1,1
G06005900017063,060590017063,G0600590001706,06059001706,1,1,1,1,1
G06005900017064,060590017064,G0600590001706,06059001706,1,1,1,1,1
G06005900017081,060590017081,G0600590001708,06059001708,1,1,1,1,1
G06005900017082,060590017082,G0600590001708,06059001708,1,1,1,1,1
G06005900017083,060590017083,G0600590001708,06059001708,1,1,1,1,1
G06005900017091,060590017091,G0600590001707,06059001707,1,1,1,1,1
G06005900017101,060590017101,G0600590001707,06059001707,0.998306058324,0.998228688693,0.998444724728,0.998411800759,0.999442705446
G06005900017101,060590017101,G0600370503703,06037503703,0.001693941676,0.001771311307,0.001555275272,0.001588199241,5.57294554e-4
G06005900017102,060590017102,G0600590001707,06059001707,1,1,1,1,1
G06005900017103,060590017103,G0600590001707,06059001707,1,1,1,1,1
G06005900018011,060590018011,G0600590001801,06059001801,1,1,1,1,1
G06005900018012,060590018012,G0600590001801,06059001801,1,1,1,1,1
G06005900018013,060590018013,G0600590001801,06059001801,1,1,1,1,1
G06005900018014,060590018014,G0600590001801,06059001801,1,1,1,1,1
